session_id,session_name,timestamp,speed_ms,voltage_v,current_a,power_w,energy_j,distance_m,latitude,longitude,altitude,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,total_acceleration,message_id,uptime_seconds,throttle_pct,brake_pct,throttle,brake,data_source
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:39.350841+00:00,10.68,47.47,9.61,456.07,493980.34,14677.34,40.712442,-74.005051,107.94,-0.868,0.233,2.54,1.823,2.594,9.878,10.375,4894,978.8000000000001,11.1,2.0,0.111,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:39.553596+00:00,12.94,48.89,11.19,546.87,494089.71,14679.92,40.712504,-74.005202,106.95,0.671,0.549,2.516,11.253,2.515,9.608,15.009,4895,979.0,20.1,0.4,0.201,0.004,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:39.756835+00:00,9.22,46.08,9.96,458.86,494181.48,14681.77,40.712701,-74.005067,106.99,1.115,0.458,1.863,-18.476,1.556,9.944,21.039,4896,979.2,11.9,1.5,0.119,0.015,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:39.961072+00:00,11.82,48.47,11.25,545.38,494290.56,14684.13,40.712612,-74.004998,105.78,0.073,0.118,1.872,13.299,1.634,9.516,16.435,4897,979.4000000000001,26.0,3.2,0.26,0.032,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:40.156668+00:00,14.21,48.59,10.12,491.56,494388.87,14686.97,40.712729,-74.005144,106.04,0.512,-0.496,1.876,11.862,2.283,9.639,15.454,4898,979.6,20.0,2.2,0.2,0.022,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:40.365301+00:00,13.83,50.77,11.03,560.11,494500.89,14689.74,40.712583,-74.005044,105.91,-1.05,-0.299,0.603,-1.593,2.42,9.81,10.229,4899,979.8000000000001,21.0,4.0,0.21,0.04,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:40.566348+00:00,15.17,48.62,10.89,529.39,494606.77,14692.78,40.712732,-74.005017,105.82,0.736,0.077,1.402,6.746,1.67,9.871,12.072,4900,980.0,20.3,1.9,0.203,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:40.769453+00:00,13.19,48.38,10.07,487.28,494704.23,14695.41,40.712899,-74.004956,105.88,0.057,-0.243,2.016,-10.234,1.963,9.762,14.279,4901,980.2,21.0,2.0,0.21,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:41.093167+00:00,12.42,47.29,9.0,425.78,494789.38,14697.9,40.712952,-74.004811,105.48,-0.425,-0.145,3.325,-4.024,1.75,9.683,10.631,4902,980.4000000000001,12.7,3.6,0.127,0.036,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:41.297242+00:00,17.3,47.97,11.66,559.5,494901.28,14701.36,40.712847,-74.005053,105.23,-1.026,0.118,0.143,24.481,1.693,9.784,26.418,4903,980.6,23.4,1.8,0.234,0.018,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:41.501098+00:00,17.13,45.96,11.48,527.74,495006.83,14704.78,40.712994,-74.004932,107.14,0.212,-0.015,-0.433,-0.57,1.794,10.278,10.449,4904,980.8000000000001,25.6,3.9,0.256,0.039,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:41.704322+00:00,16.32,48.67,10.34,503.08,495107.45,14708.05,40.712745,-74.004953,105.64,0.513,0.074,0.452,-4.151,0.924,10.209,11.059,4905,981.0,24.7,1.5,0.247,0.015,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:41.893352+00:00,17.06,44.76,10.41,466.02,495200.65,14711.46,40.713175,-74.00492,105.48,-0.634,-0.47,0.921,3.939,1.055,9.529,10.365,4906,981.2,17.9,0.8,0.179,0.008,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:42.111196+00:00,17.23,49.42,9.71,479.95,495296.64,14714.9,40.713039,-74.004942,105.77,-0.112,0.088,0.119,0.756,0.455,9.991,10.029,4907,981.4000000000001,24.0,1.2,0.24,0.012,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:42.316032+00:00,20.46,48.34,11.97,578.78,495412.4,14719.0,40.713154,-74.005037,104.67,0.237,0.119,0.298,16.128,0.754,9.52,18.743,4908,981.6,28.7,2.6,0.287,0.026,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:42.497537+00:00,19.04,44.75,11.37,508.83,495514.16,14722.8,40.713081,-74.005032,106.48,0.34,-0.056,0.786,-7.356,0.252,9.75,12.217,4909,981.8000000000001,31.1,2.1,0.311,0.021,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:42.707009+00:00,20.93,47.29,11.92,563.91,495626.94,14726.99,40.713303,-74.005205,105.46,0.031,0.698,-1.741,9.551,-0.535,9.929,13.787,4910,982.0,22.7,2.8,0.227,0.028,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:42.907384+00:00,19.6,45.88,11.08,508.16,495728.58,14730.91,40.713074,-74.005197,102.73,-0.061,-0.348,0.115,-6.911,-0.606,9.892,12.082,4911,982.2,31.9,2.3,0.319,0.023,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:43.241461+00:00,19.35,47.22,10.61,500.77,495828.73,14734.78,40.713318,-74.005123,103.35,-0.027,0.049,0.995,-0.957,-0.272,9.301,9.355,4912,982.4000000000001,30.4,2.4,0.304,0.024,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:43.433746+00:00,19.56,49.64,11.09,550.29,495938.79,14738.69,40.713282,-74.005142,102.3,0.707,-0.07,-1.313,2.057,-1.196,10.257,10.53,4913,982.6,35.9,2.1,0.359,0.021,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:43.652888+00:00,19.13,48.12,12.32,592.64,496057.31,14742.52,40.713366,-74.005134,102.67,-0.416,0.23,-0.44,-2.954,-1.221,9.658,10.173,4914,982.8000000000001,38.3,2.9,0.383,0.029,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:43.867700+00:00,20.41,47.89,12.19,583.54,496174.02,14746.6,40.713441,-74.005231,102.62,-0.088,0.004,-0.268,5.915,-1.15,10.011,11.684,4915,983.0,41.2,1.2,0.412,0.012,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:44.069897+00:00,18.09,47.97,11.62,557.19,496285.46,14750.22,40.713489,-74.004994,102.42,-0.619,-0.024,-0.535,-11.346,-1.858,10.248,15.401,4916,983.2,41.5,0.4,0.415,0.004,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:44.271022+00:00,18.46,49.3,12.52,617.06,496408.87,14753.91,40.713523,-74.005203,100.41,0.634,-0.105,-2.414,1.512,-2.177,9.267,9.638,4917,983.4000000000001,36.2,1.0,0.362,0.01,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:44.472253+00:00,19.31,47.26,11.98,566.32,496522.14,14757.77,40.713537,-74.005316,101.02,0.355,0.162,-0.93,5.24,-1.687,9.975,11.393,4918,983.6,25.4,32.6,0.254,0.326,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:44.690457+00:00,19.32,50.12,10.49,525.94,496627.33,14761.64,40.713521,-74.005439,100.9,0.885,0.334,-2.452,0.133,-2.629,10.075,10.413,4919,983.8000000000001,46.3,2.0,0.463,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:44.907214+00:00,18.17,48.23,10.56,509.08,496729.14,14765.27,40.713317,-74.00534,100.58,0.013,0.263,-0.634,-5.677,-2.811,9.976,11.818,4920,984.0,45.1,2.6,0.451,0.026,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:45.113242+00:00,19.3,48.95,12.39,606.59,496850.46,14769.13,40.713599,-74.005345,99.94,0.774,0.005,-1.821,5.2,-3.054,10.28,11.919,4921,984.2,9.8,69.0,0.098,0.69,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:45.375240+00:00,19.24,49.53,11.37,562.9,496963.04,14772.98,40.713577,-74.0055,99.36,1.267,-0.576,-1.388,-0.381,-3.301,9.627,10.185,4922,984.4000000000001,10.4,71.4,0.104,0.714,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:45.584742+00:00,20.29,52.83,10.79,570.29,497077.1,14777.04,40.713664,-74.005565,99.66,0.803,-0.001,-1.743,5.468,-3.403,10.805,12.579,4923,984.6,26.4,48.2,0.264,0.482,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:45.763352+00:00,19.68,49.11,12.18,598.44,497196.79,14780.97,40.713785,-74.005585,99.79,0.861,-0.007,-0.726,-3.242,-2.952,9.292,10.275,4924,984.8000000000001,9.3,80.3,0.093,0.803,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:45.992606+00:00,16.07,48.01,11.78,565.4,497309.87,14784.19,40.713625,-74.0056,98.8,-0.121,0.563,-1.735,-17.999,-3.173,10.575,21.116,4925,985.0,27.0,54.2,0.27,0.542,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:46.180307+00:00,18.3,48.56,11.73,569.64,497423.79,14787.85,40.713833,-74.005557,98.24,-0.199,0.283,-1.468,10.681,-3.896,10.101,15.209,4926,985.2,22.9,64.6,0.229,0.646,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:46.389606+00:00,19.18,47.36,11.13,526.93,497529.18,14791.68,40.713796,-74.005691,98.02,-0.351,0.272,-2.92,5.544,-3.305,9.911,11.827,4927,985.4000000000001,34.0,49.4,0.34,0.494,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:46.588744+00:00,18.84,46.24,12.27,567.31,497642.64,14795.45,40.713606,-74.005792,98.06,0.249,0.02,-1.776,-2.667,-3.578,9.957,10.911,4928,985.6,26.0,66.2,0.26,0.662,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:46.792045+00:00,18.18,45.29,11.65,527.42,497748.13,14799.09,40.713802,-74.005919,98.45,0.085,0.342,-2.175,-3.201,-3.739,9.971,11.119,4929,985.8000000000001,16.8,84.7,0.168,0.847,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:47.014830+00:00,16.65,48.46,10.27,497.58,497847.64,14802.42,40.713647,-74.006003,98.9,-0.575,0.059,-2.029,-7.627,-3.127,10.177,13.096,4930,986.0,30.1,65.8,0.301,0.658,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:47.227592+00:00,17.27,49.01,11.47,562.24,497960.09,14805.87,40.713832,-74.005718,97.9,0.274,0.216,-2.777,3.237,-4.191,9.545,10.915,4931,986.2,20.2,85.5,0.202,0.855,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:47.530590+00:00,17.64,49.37,11.88,586.34,498077.36,14809.4,40.713989,-74.005969,98.34,0.166,0.158,-2.51,1.331,-3.08,10.094,10.637,4932,986.4000000000001,35.6,62.8,0.356,0.628,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:47.727757+00:00,16.86,46.69,12.41,579.21,498193.2,14812.77,40.713696,-74.005985,98.72,-0.236,-0.199,-2.132,-4.004,-4.007,9.772,11.295,4933,986.6,69.9,2.7,0.699,0.027,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:47.929472+00:00,16.64,47.77,9.17,437.99,498280.8,14816.1,40.713733,-74.006025,96.84,0.263,-0.034,-2.275,-1.655,-2.869,10.175,10.7,4934,986.8000000000001,74.2,3.3,0.742,0.033,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:48.133398+00:00,14.91,50.87,8.65,439.87,498368.77,14819.08,40.713816,-74.006186,96.39,0.377,0.495,-1.242,-8.196,-2.695,9.426,12.778,4935,987.0,77.8,2.7,0.778,0.027,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:48.334794+00:00,13.87,49.35,9.78,482.52,498465.28,14821.86,40.71399,-74.005952,95.5,0.678,0.206,-1.818,-4.933,-1.849,10.127,11.415,4936,987.2,76.4,3.3,0.764,0.033,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:48.535533+00:00,12.31,49.1,9.08,446.01,498554.48,14824.32,40.713817,-74.006127,96.01,0.572,-0.359,-0.986,-7.727,-1.735,9.49,12.36,4937,987.4000000000001,83.4,2.3,0.834,0.023,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:48.736445+00:00,12.97,48.81,11.75,573.75,498669.23,14826.91,40.71361,-74.006602,95.82,0.293,0.722,-1.704,3.615,-2.034,10.208,11.019,4938,987.6,49.8,54.7,0.498,0.547,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:48.940386+00:00,9.67,49.76,10.96,545.25,498778.28,14828.85,40.71362,-74.006217,93.64,0.208,-0.02,-0.261,-16.366,-1.776,9.878,19.199,4939,987.8000000000001,87.7,2.8,0.877,0.028,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:49.142931+00:00,10.52,49.16,8.34,410.03,498860.28,14830.95,40.713834,-74.006472,94.58,0.61,-0.493,-1.762,4.027,-1.345,10.051,10.911,4940,988.0,83.7,4.3,0.837,0.043,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:49.345782+00:00,11.36,49.33,9.01,444.23,498949.13,14833.22,40.713712,-74.006336,94.48,-0.658,-0.054,-1.13,4.155,-1.637,9.616,10.603,4941,988.2,83.9,1.8,0.839,0.018,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:49.658454+00:00,14.05,49.49,9.56,472.92,499043.72,14836.03,40.71369,-74.006403,94.52,-1.3,0.002,-0.321,13.15,-2.028,9.948,16.613,4942,988.4000000000001,88.2,1.1,0.882,0.011,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:49.859315+00:00,12.58,48.97,10.37,507.81,499145.28,14838.55,40.713553,-74.006563,95.62,-0.148,-0.352,-0.908,-7.423,-0.642,10.053,12.513,4943,988.6,81.0,1.4,0.81,0.014,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:50.062481+00:00,9.64,47.23,11.54,544.95,499254.27,14840.47,40.713628,-74.006413,93.78,0.011,-0.412,-0.567,-15.329,-1.038,9.646,18.141,4944,988.8000000000001,78.0,0.4,0.78,0.004,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:50.265274+00:00,8.27,46.46,11.11,515.97,499357.46,14842.13,40.713699,-74.006553,92.44,-0.218,-0.203,-1.688,-6.896,-0.197,9.757,11.95,4945,989.0,97.6,0.7,0.976,0.007,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:50.468242+00:00,9.66,45.92,9.58,439.95,499445.45,14844.06,40.713538,-74.006652,94.18,-0.279,-0.248,-0.332,7.01,-0.844,9.589,11.908,4946,989.2,84.8,3.2,0.848,0.032,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:50.686261+00:00,10.57,47.37,8.98,425.41,499530.53,14846.17,40.713475,-74.006618,92.52,-0.051,-0.646,-0.961,4.17,-0.259,9.908,10.753,4947,989.4000000000001,94.2,2.6,0.942,0.026,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:50.889529+00:00,9.3,48.78,9.79,477.36,499626.01,14848.03,40.713708,-74.006752,92.11,0.491,-0.279,-0.563,-6.089,0.154,9.645,11.407,4948,989.6,98.2,1.4,0.982,0.014,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:51.092988+00:00,9.83,45.74,8.6,393.47,499704.7,14850.0,40.713526,-74.006769,92.65,0.816,0.323,0.305,2.017,-0.074,10.093,10.293,4949,989.8000000000001,89.8,3.6,0.898,0.036,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:51.296790+00:00,9.38,48.2,9.48,457.01,499796.1,14851.88,40.713578,-74.00677,92.55,0.664,0.425,-0.77,-2.585,0.288,9.699,10.042,4950,990.0,89.9,3.3,0.899,0.033,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:51.499387+00:00,9.32,46.89,9.69,454.54,499887.01,14853.74,40.713527,-74.006618,92.38,-0.048,-0.785,0.072,0.129,0.224,9.964,9.968,4951,990.2,91.6,1.2,0.916,0.012,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:51.781702+00:00,9.86,47.75,8.98,428.84,499972.78,14855.71,40.713303,-74.00691,92.86,-0.937,-0.121,-0.238,2.477,0.428,9.934,10.247,4952,990.4000000000001,90.1,3.7,0.901,0.037,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:51.983392+00:00,11.47,46.64,9.78,455.99,500063.98,14858.01,40.713454,-74.006693,92.53,-0.132,0.126,1.072,8.215,0.579,9.735,12.751,4953,990.6,96.1,2.7,0.961,0.027,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:52.188342+00:00,11.18,48.25,9.91,478.18,500159.61,14860.24,40.713284,-74.006953,90.95,0.275,0.035,-0.734,-1.503,0.699,9.552,9.695,4954,990.8000000000001,89.7,3.8,0.897,0.038,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:52.440639+00:00,12.91,47.29,10.2,482.51,500256.11,14862.82,40.713226,-74.00697,92.15,-0.479,-0.215,1.104,8.16,0.856,9.555,12.594,4955,991.0,88.8,2.1,0.888,0.021,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:52.641001+00:00,11.3,47.51,9.69,460.52,500348.22,14865.08,40.713009,-74.006883,89.02,-1.358,0.09,1.691,-8.245,1.477,9.413,12.6,4956,991.2,86.8,0.9,0.868,0.009,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:52.844624+00:00,11.13,46.57,9.03,420.42,500432.3,14867.31,40.713218,-74.006972,91.35,0.096,-0.114,2.491,-1.215,1.566,9.68,9.881,4957,991.4000000000001,85.3,1.9,0.853,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:53.045572+00:00,12.47,48.05,8.56,411.41,500514.58,14869.8,40.713066,-74.007011,90.2,1.767,0.354,2.35,6.922,1.484,9.149,11.568,4958,991.6,85.0,1.9,0.85,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:53.249529+00:00,12.94,48.32,9.07,438.43,500602.27,14872.39,40.713264,-74.006977,92.41,-0.449,-0.314,2.906,2.249,1.669,9.359,9.769,4959,991.8000000000001,87.2,0.2,0.872,0.002,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:53.453659+00:00,11.45,45.29,10.3,466.53,500695.58,14874.68,40.713013,-74.007023,91.25,-0.449,-0.259,2.448,-7.457,1.51,10.04,12.597,4960,992.0,80.4,4.3,0.804,0.043,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:53.654249+00:00,12.81,47.46,9.44,447.88,500785.15,14877.24,40.712953,-74.007056,91.61,0.16,0.027,1.642,7.121,2.082,10.246,12.65,4961,992.2,79.3,1.0,0.793,0.01,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:53.926874+00:00,13.07,47.51,10.58,502.43,500885.64,14879.86,40.712949,-74.007008,91.4,0.36,0.092,1.574,1.304,2.093,9.922,10.224,4962,992.4000000000001,86.5,0.7,0.865,0.007,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:54.120810+00:00,11.91,47.12,9.35,440.63,500973.76,14882.24,40.712832,-74.006968,91.11,0.157,0.111,3.148,-5.447,2.093,10.229,11.776,4963,992.6,79.5,1.1,0.795,0.011,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:54.306997+00:00,15.35,47.33,11.76,556.39,501085.04,14885.31,40.712731,-74.00705,89.41,0.288,0.001,1.07,17.066,3.066,10.324,20.179,4964,992.8000000000001,76.6,2.4,0.766,0.024,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:54.509111+00:00,13.61,47.8,10.27,491.02,501183.24,14888.03,40.712824,-74.006871,89.43,0.097,-0.03,2.878,-8.861,2.406,9.945,13.536,4965,993.0,75.0,1.1,0.75,0.011,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:54.725908+00:00,14.08,46.19,9.24,426.9,501268.62,14890.85,40.712779,-74.006824,89.66,-0.207,-0.029,2.369,2.91,2.564,9.458,10.222,4966,993.2,66.4,3.3,0.664,0.033,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:54.944498+00:00,15.72,48.7,9.79,477.06,501364.04,14893.99,40.712726,-74.007063,90.04,-0.268,-0.286,1.842,8.05,3.015,10.099,13.262,4967,993.4000000000001,68.7,3.1,0.687,0.031,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:55.145711+00:00,17.17,45.51,11.39,518.57,501467.75,14897.43,40.712783,-74.007143,90.49,0.383,-0.025,2.751,7.197,3.235,9.808,12.588,4968,993.6,68.2,1.9,0.682,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:55.348656+00:00,16.24,47.81,10.63,508.28,501569.41,14900.67,40.71271,-74.007087,90.65,0.085,0.427,1.452,-3.965,3.668,9.94,11.313,4969,993.8000000000001,53.9,3.1,0.539,0.031,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:55.552116+00:00,18.16,44.67,10.43,465.77,501662.56,14904.3,40.712447,-74.006982,88.31,-0.431,0.447,1.9,9.615,3.121,10.222,14.376,4970,994.0,61.8,2.9,0.618,0.029,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:55.754670+00:00,16.51,47.08,11.35,534.51,501769.46,14907.61,40.712459,-74.006948,89.25,0.146,-0.221,1.967,-8.67,3.41,9.173,13.074,4971,994.2,61.0,1.9,0.61,0.019,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:56.074261+00:00,15.57,49.96,9.41,469.97,501863.46,14910.72,40.712601,-74.007005,89.42,1.541,0.035,0.494,-3.98,3.492,9.825,11.161,4972,994.4000000000001,58.4,2.0,0.584,0.02,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:56.285629+00:00,19.61,48.86,9.83,480.31,501959.52,14914.64,40.712405,-74.006838,89.62,-0.721,-0.099,2.107,19.29,3.714,10.886,22.459,4973,994.6,67.6,3.3,0.676,0.033,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:56.487860+00:00,19.29,46.82,10.52,492.62,502058.04,14918.5,40.712309,-74.006857,90.06,-0.118,-0.734,-0.426,-1.201,2.689,10.211,10.628,4974,994.8000000000001,55.2,2.9,0.552,0.029,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:56.690717+00:00,15.9,47.11,10.78,507.68,502159.58,14921.68,40.712389,-74.00679,88.94,0.28,0.334,1.423,-17.447,2.378,10.05,20.274,4975,995.0,57.0,2.6,0.57,0.026,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:56.892727+00:00,18.87,44.64,11.26,502.68,502260.12,14925.46,40.712385,-74.006815,88.82,-0.822,-0.073,1.387,15.523,2.697,10.252,18.797,4976,995.2,54.0,2.6,0.54,0.026,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:57.097133+00:00,20.63,48.74,12.52,610.4,502382.2,14929.58,40.712515,-74.00695,90.54,0.044,-0.235,1.32,8.392,3.023,10.191,13.543,4977,995.4000000000001,49.1,2.4,0.491,0.024,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:57.303612+00:00,19.14,49.52,10.62,526.05,502487.41,14933.41,40.712078,-74.00676,91.16,-0.281,0.005,0.562,-6.996,3.232,10.1,12.704,4978,995.6,47.6,1.6,0.476,0.016,MOCK_NORMAL
5dde09d3-8a69-47e6-9e00-6c4c4d2da226,M 233,2026-03-21T21:58:57.518205+00:00,19.75,48.16,11.13,536.0,502594.61,14937.36,40.712174,-74.006582,89.88,-0.548,-0.101,2.659,2.524,2.289,10.685,11.215,4979,995.8000000000001,40.4,3.0,0.404,0.03,MOCK_NORMAL
